CUSTOMER_ID;NAME;CUSTOMER_AGE;GENDER;EDUCATION_LEVEL;MARITAL_STATUS;INCOME_CATEGORY;STATE
714511758;Prof. Conrad Lemke Jr.;45;M;Graduate;Single;$80K - $120K;Virginia
715050408;Andreane Oberbrunner;41;M;High School;Single;$80K - $120K;Iowa
721132233;Jayne Hand DDS;42;F;Uneducated;Married;Less than $40K;Kansas
719211558;Mr. Watson Grady MD;45;M;Graduate;Single;$60K - $80K;Arizona
712069008;Mr. Jose Thiel;42;F;Uneducated;Married;Less than $40K;Missouri
715996983;Emerald Nikolaus;47;M;Uneducated;Divorced;$80K - $120K;Illinois
773466258;Zechariah McGlynn;48;F;High School;Married;$40K - $60K;Tennessee
798983508;Phoebe Grimes;43;M;Graduate;Single;$80K - $120K;Montana
719117433;Mr. Gunner Zemlak III;41;M;High School;Unknown;$80K - $120K;New Hampshire
716451183;Verda Kunze I;54;F;Uneducated;Married;$40K - $60K;Washington
718621608;Prof. Erling Kshlerin II;54;F;High School;Married;Unknown;Missouri
715085733;Letha Boehm;61;M;Graduate;Married;$40K - $60K;South Carolina
788977833;Deshaun Ratke;61;M;Uneducated;Married;$80K - $120K;Arizona
720272958;Ms. Cortney O'Connell III;48;M;High School;Married;$120K +;South Dakota
708421833;Mrs. Esther Gusikowski V;45;F;Graduate;Single;Less than $40K;Delaware
709173108;Berta Nikolaus;54;F;Graduate;Married;Unknown;New York
709879458;Elva Abbott;54;F;Doctorate;Married;Unknown;Kentucky
715120608;Ms. Zoey Maggio;44;M;Graduate;Single;$60K - $80K;South Carolina
770632758;Zoey Lind;50;F;Doctorate;Single;Unknown;Louisiana
779078733;Dr. Lurline Toy;55;M;Doctorate;Married;$60K - $80K;North Dakota
771742533;Anastasia Cronin;48;M;Graduate;Unknown;$40K - $60K;Maryland
720250158;Earlene Cremin DVM;45;M;College;Single;$60K - $80K;Utah
716458983;Stefan Gislason;60;M;High School;Married;$40K - $60K;West Virginia
713747733;Clifford Beer;55;M;High School;Married;$40K - $60K;West Virginia
712270158;Prof. Ruthe Kautzer Jr.;62;F;High School;Married;$40K - $60K;New Hampshire
789562383;Bridgette Waelchi;38;F;High School;Unknown;Less than $40K;Utah
754897008;Dr. Annie Predovic;46;M;High School;Single;$40K - $60K;Indiana
819700533;Prof. Mathilde Donnelly;50;M;High School;Single;$120K +;Mississippi
712890408;Kylee Parker;45;M;Uneducated;Married;$60K - $80K;Washington
720248208;Ms. Fay Zemlak;47;M;Post-Graduate;Divorced;$60K - $80K;Nevada
779749908;Miss Amara Block;48;M;College;Married;$60K - $80K;Mississippi
717401883;Virgil Jacobi;35;M;Uneducated;Married;$60K - $80K;Wyoming
721509558;Dr. Niko McClure;51;M;Graduate;Married;$120K +;Louisiana
710572458;Tyree Bechtelar II;36;F;High School;Married;Unknown;Kansas
714576183;Marquise Reynolds Sr.;47;M;Graduate;Single;$80K - $120K;Georgia
721425558;Nikko Fadel;52;M;Graduate;Single;$120K +;Kansas
711109908;Janice Stamm MD;43;F;Uneducated;Married;Less than $40K;Missouri
715203108;Adolf Wiegand PhD;63;M;High School;Married;$40K - $60K;Georgia
710027508;Gillian Considine;61;M;Graduate;Married;$60K - $80K;Wisconsin
787464408;Edwardo Cartwright;53;M;Uneducated;Single;$60K - $80K;Ohio
783542133;Dr. Vincenzo Mills II;53;F;Graduate;Married;Less than $40K;South Dakota
708330858;Molly Mann;57;M;Graduate;Married;$120K +;Tennessee
714426783;Cassandre Eichmann;38;F;Graduate;Single;Unknown;Hawaii
718715583;Hattie Boehm;65;M;Unknown;Married;Less than $40K;Ohio
778686408;Tina Gutmann;48;M;College;Married;$60K - $80K;Maine
715015683;Hilda Cronin I;44;M;Graduate;Single;$40K - $60K;New York
805254708;Gladyce Langworth MD;36;F;Unknown;Married;Unknown;Oregon
710462433;Mrs. Candida Beer IV;45;M;Graduate;Single;$60K - $80K;Wisconsin
721342383;Bonnie Stanton;39;M;Graduate;Married;$80K - $120K;Massachusetts
720179883;Bessie Pouros MD;40;M;College;Unknown;$80K - $120K;Nebraska
794977533;Jaiden Weissnat;62;M;High School;Married;$60K - $80K;Georgia
779445108;Mckenna Olson MD;26;M;Graduate;Single;$40K - $60K;Illinois
718193958;Florence Ankunding;60;M;Uneducated;Single;Less than $40K;Virginia
710955633;Prof. Oswald Pagac;54;F;Doctorate;Single;Less than $40K;Pennsylvania
716149383;Dr. Mckayla Nolan;62;M;Graduate;Married;$60K - $80K;Kentucky
752604633;Eva Volkman;57;M;College;Married;$40K - $60K;Indiana
713889933;Mr. Cicero Crist IV;59;M;Graduate;Single;$40K - $60K;Louisiana
709446783;Elbert Bosco Jr.;46;M;Graduate;Single;$60K - $80K;Kansas
789115833;Aurelia Heathcote;44;M;High School;Single;$60K - $80K;Kansas
711242058;Prof. Kurtis Haley;48;M;Unknown;Single;$80K - $120K;Indiana
787623858;Aisha Sipes;43;M;Uneducated;Divorced;$120K +;West Virginia
709040508;Liana Hermiston;57;M;Uneducated;Married;$120K +;Michigan
708864708;Ms. Ayla Von IV;46;M;College;Unknown;$80K - $120K;Washington
717758583;Vesta Herzog;40;M;High School;Unknown;$60K - $80K;Alabama
715416633;Turner Abernathy II;54;M;Unknown;Married;$80K - $120K;Texas
717956283;Mr. Arthur Langosh;57;F;Graduate;Single;$40K - $60K;Connecticut
721379433;Raphael Parisian DDS;44;M;Graduate;Married;$60K - $80K;Florida
712027683;Gaston Graham;47;F;Doctorate;Married;Less than $40K;Arkansas
716027208;Javier Yundt PhD;47;M;Doctorate;Married;$60K - $80K;Wisconsin
720475233;Dr. Lukas Bogan;50;F;High School;Married;Less than $40K;Alabama
712275108;Dr. Cloyd Willms IV;53;F;College;Married;$40K - $60K;Ohio
718121658;Benton Gaylord;56;M;College;Married;$60K - $80K;Vermont
711593808;Clifton Steuber;55;M;High School;Married;$60K - $80K;Virginia
716222808;Mossie Gulgowski;53;F;High School;Married;Less than $40K;Wisconsin
718731183;Miss Kathryn Kozey III;61;M;Unknown;Married;$40K - $60K;West Virginia
788779008;Mr. Green Crooks MD;57;M;High School;Married;$60K - $80K;Kansas
710404533;Jaylin Mayert;50;M;Graduate;Married;$80K - $120K;Virginia
711173058;Noah Lesch;56;F;Unknown;Married;Unknown;Kentucky
715383108;Howard O'Hara MD;52;M;Graduate;Single;$120K +;Kansas
711697158;Makayla Windler;60;M;Graduate;Married;Less than $40K;Iowa
709186983;Stacey Moen;49;M;Uneducated;Married;$80K - $120K;Hawaii
808964433;Mr. Johnpaul Hyatt Jr.;46;F;Doctorate;Divorced;Less than $40K;Alabama
711948333;Albina Gulgowski;42;M;Uneducated;Married;$80K - $120K;Kentucky
710541858;Benton Zulauf;45;M;High School;Married;Less than $40K;Missouri
713865333;Kattie Hamill;45;F;Uneducated;Married;Less than $40K;Iowa
797707008;Ms. Noemi Cremin;44;F;Doctorate;Married;Less than $40K;Hawaii
713490483;Vivienne Jones;61;M;Uneducated;Single;$80K - $120K;Washington
720370533;Dr. Jaquelin Weissnat III;55;M;Uneducated;Married;$60K - $80K;Utah
779743908;Dennis Roob;44;M;Unknown;Divorced;$60K - $80K;North Carolina
718675158;Yesenia Lind;55;F;Unknown;Married;Less than $40K;Texas
710784333;Prof. Marquise Trantow IV;57;M;Unknown;Married;$120K +;Nebraska
816596583;Cordell Blanda;45;M;Doctorate;Married;$80K - $120K;Connecticut
717517758;Abraham Barrows;57;F;High School;Married;$40K - $60K;Massachusetts
712880283;Izaiah Kemmer;31;M;Uneducated;Married;$40K - $60K;Texas
753226158;Ursula Kuvalis;34;F;Graduate;Married;Less than $40K;Kansas
720605808;Evie Gibson II;53;F;Graduate;Single;Less than $40K;Utah
758317233;Cheyanne Klocko;35;F;College;Single;Unknown;Texas
711028308;Brenna Ondricka Jr.;44;F;Graduate;Married;Less than $40K;Oklahoma
814852533;Dr. Annabell Batz;50;M;Graduate;Married;$80K - $120K;Wyoming
711526533;Toy Kertzmann;33;M;Post-Graduate;Married;$80K - $120K;Connecticut
804403908;Kennedi Klein;50;M;Graduate;Single;$60K - $80K;Vermont
716999883;Ms. Shana Rutherford;51;M;High School;Married;$80K - $120K;New Jersey
716452083;Elisabeth Raynor;56;F;Unknown;Married;Less than $40K;Illinois
787599258;Miss Anastasia Smitham;55;F;Graduate;Single;Less than $40K;Pennsylvania
714495258;Oral Leffler;26;M;College;Single;Less than $40K;South Dakota
717713283;Vincent Volkman Jr.;42;F;Graduate;Married;Less than $40K;Massachusetts
789317883;Brielle Maggio;54;M;College;Married;$80K - $120K;West Virginia
714500883;Mr. German Parker DVM;44;F;Graduate;Married;Unknown;New Mexico
789467508;Wayne Rolfson II;65;F;Graduate;Married;$40K - $60K;Missouri
710317758;Mrs. Layla Borer MD;38;F;High School;Married;Unknown;Utah
711231558;Jaquan Crist V;58;M;High School;Married;$60K - $80K;Louisiana
716829483;Dr. Jaden Little;39;F;Post-Graduate;Married;$40K - $60K;Oklahoma
779713608;Claude Bashirian;52;M;High School;Married;$120K +;Washington
711628458;Prof. Maverick Bartoletti;45;F;Graduate;Married;Less than $40K;Mississippi
718943508;Bridget Littel;42;M;Unknown;Single;$80K - $120K;South Dakota
770724558;Darren Hirthe DVM;42;M;College;Married;$60K - $80K;Arkansas
783561558;Jaycee McLaughlin;57;M;Post-Graduate;Married;$120K +;Kentucky
719309958;Kavon Howell;55;M;Doctorate;Single;$80K - $120K;Massachusetts
788785083;Eliane Considine;44;F;College;Unknown;Less than $40K;Georgia
780481308;Emmet Klocko;37;F;Graduate;Married;Unknown;Vermont
711757383;Cullen Russel DDS;50;F;Unknown;Married;Less than $40K;New Jersey
787550808;Rosario Kerluke;51;M;Graduate;Married;$40K - $60K;Louisiana
779863533;Bryce O'Hara;37;M;Graduate;Married;$80K - $120K;Montana
714529233;Fleta Bahringer I;36;F;Graduate;Married;Less than $40K;Ohio
708177333;Yolanda Schumm;51;F;High School;Married;Less than $40K;Oklahoma
812019933;Curtis Goyette;65;M;Uneducated;Married;$40K - $60K;Connecticut
708557358;Barrett Hegmann;43;M;College;Married;$60K - $80K;Wisconsin
713580633;Johnson Hansen IV;46;M;Graduate;Married;$40K - $60K;New Hampshire
711466533;Tiffany Watsica Sr.;43;F;Graduate;Married;Less than $40K;Arkansas
802276683;Marjolaine Harber Sr.;56;M;Graduate;Married;$80K - $120K;Oklahoma
780913308;Kayla Fadel;43;M;Unknown;Single;$60K - $80K;Ohio
808897683;Ephraim Pacocha;53;M;Graduate;Single;$80K - $120K;Washington
719428308;Jarrod Orn Sr.;50;M;High School;Unknown;$60K - $80K;Vermont
713010483;Jacquelyn Moore;43;F;Graduate;Married;$40K - $60K;North Carolina
717006333;Liliane Stokes III;54;M;High School;Married;$80K - $120K;California
787621158;Jayme Stroman;33;M;Unknown;Married;$60K - $80K;Louisiana
716924058;Camden Blanda;58;F;Uneducated;Married;$40K - $60K;Kentucky
720916683;Prof. Dudley Bernhard;41;M;Graduate;Single;$80K - $120K;New Hampshire
720923658;Jedidiah Cartwright;48;M;Post-Graduate;Single;$60K - $80K;New Mexico
712710708;Louisa Howell;55;M;High School;Single;$40K - $60K;Arkansas
718939083;Breanne Johnston;54;F;Graduate;Married;Less than $40K;Wyoming
779519058;Lavern Corwin DVM;51;F;Post-Graduate;Divorced;Unknown;Minnesota
719085933;Ms. Priscilla Miller II;35;M;Graduate;Single;$80K - $120K;Minnesota
715124958;Sonya Abbott;50;M;Uneducated;Single;$80K - $120K;California
712979133;Henri Crist;55;M;High School;Married;$80K - $120K;Rhode Island
712006308;Mozelle Kiehn;45;F;College;Divorced;Less than $40K;Florida
710801133;Lola Beer;34;M;Uneducated;Married;$60K - $80K;Michigan
712490283;Dr. Fausto Stehr;55;F;Graduate;Married;$40K - $60K;New Hampshire
720071583;Gilberto Harvey;48;F;Unknown;Married;Less than $40K;Montana
717958833;Claire Pfeffer Sr.;46;M;Graduate;Married;$60K - $80K;Alaska
812420358;Dr. Janie Mosciski;61;F;Graduate;Married;Less than $40K;Colorado
712370208;Dariana Strosin I;48;M;Uneducated;Unknown;$60K - $80K;New Jersey
715940358;Kamille Brown;51;F;Graduate;Married;Less than $40K;Oklahoma
715041333;Rashawn Kuhn PhD;39;M;Doctorate;Married;$60K - $80K;Mississippi
712797258;Tom Flatley;43;M;Graduate;Married;$120K +;Maine
769170558;Dr. Myrtis Runolfsson III;53;M;Graduate;Single;$60K - $80K;North Carolina
715884858;Dr. Dedric Friesen Sr.;38;M;High School;Married;$80K - $120K;Tennessee
796343058;Morris Luettgen;49;F;High School;Single;Less than $40K;California
783910008;Prof. Jannie Kassulke;37;F;Unknown;Married;Less than $40K;Delaware
718888308;Oran Schinner;53;M;Graduate;Single;$80K - $120K;Wisconsin
785114808;Germaine Veum;46;M;Post-Graduate;Single;$40K - $60K;South Dakota
709852908;Harmon DuBuque;44;F;Uneducated;Single;Less than $40K;Wisconsin
823528833;Jan Rempel V;50;F;Unknown;Single;Less than $40K;Ohio
719679858;Ezequiel Batz;58;F;Uneducated;Married;$40K - $60K;Montana
827108583;Fannie Bailey;55;M;High School;Single;$120K +;Colorado
787833333;Gust Schmidt;44;M;College;Unknown;$80K - $120K;Alaska
719781183;Alayna Stracke;57;M;High School;Married;$80K - $120K;Texas
710429358;Edison Halvorson IV;57;M;High School;Married;$40K - $60K;Montana
798792408;Prof. Elaina Rutherford IV;48;M;High School;Married;$80K - $120K;New York
710280558;Mrs. Ernestine Schaefer;51;M;Graduate;Single;$60K - $80K;Mississippi
809825358;Asia Deckow;53;F;Uneducated;Married;Less than $40K;New Jersey
714451833;Israel Douglas;45;F;Doctorate;Single;Less than $40K;Oregon
713943783;Angeline D'Amore;41;M;Post-Graduate;Married;$60K - $80K;Alaska
710706558;Rhiannon Tremblay;51;F;Graduate;Single;Less than $40K;Wyoming
713620308;Jarret Kemmer Sr.;46;F;High School;Married;Less than $40K;Virginia
813453408;Roma Kling;40;F;College;Married;Less than $40K;New Jersey
818248383;Heber Price;33;M;Doctorate;Married;$60K - $80K;Minnesota
780106908;Prof. Elfrieda VonRueden I;53;M;High School;Single;$80K - $120K;Tennessee
708938508;Meggie Mayert;63;M;High School;Married;$40K - $60K;Colorado
709671708;Rae Wiza;61;M;Uneducated;Single;$80K - $120K;Wisconsin
711204483;Mrs. Vella Boyle;56;M;High School;Married;$60K - $80K;Nebraska
801728658;Josefina Braun DVM;53;M;Graduate;Single;$60K - $80K;South Carolina
713945883;Madalyn Thompson;62;F;Graduate;Married;Less than $40K;Hawaii
779558733;Noemy Willms Sr.;50;F;Unknown;Married;Unknown;New Hampshire
788370258;Prof. Clementina Brown IV;37;M;Graduate;Married;$60K - $80K;Michigan
714927333;Dr. Garth Ebert III;62;F;Graduate;Married;Unknown;South Carolina
710383158;Prof. Paul Bernier;49;M;Uneducated;Single;$80K - $120K;Nevada
798007308;Chandler Bechtelar;57;F;High School;Married;Unknown;Connecticut
711768858;Keon Bahringer;55;M;High School;Married;$80K - $120K;Iowa
714888633;Lynn Cummings DDS;50;M;Graduate;Married;$80K - $120K;Ohio
712650333;Makayla Kutch;48;M;College;Married;$60K - $80K;New York
719945433;Dr. Jane Kutch III;60;F;Uneducated;Divorced;$40K - $60K;Virginia
720310458;Ryder Davis;46;M;Unknown;Single;$120K +;Pennsylvania
718344033;Lamont Halvorson II;47;M;College;Married;$120K +;Missouri
715442958;Isabelle Raynor II;54;M;Uneducated;Married;$60K - $80K;Utah
780326883;Miss Alysa Beier;53;M;Doctorate;Married;$60K - $80K;Washington
711157833;Danial Ruecker;56;F;Graduate;Single;$40K - $60K;New Mexico
719704308;Ms. Reva Corwin PhD;56;F;High School;Married;$40K - $60K;Wisconsin
708772308;Jamir Eichmann MD;41;M;Uneducated;Married;$80K - $120K;Arizona
817663908;Clemmie Conroy IV;60;F;Graduate;Married;$40K - $60K;Nevada
780054258;Sonny Harvey;40;M;Graduate;Unknown;$40K - $60K;New Mexico
709990983;Reina Grant;49;F;Post-Graduate;Married;$40K - $60K;Colorado
818045958;Royce Skiles;46;M;Graduate;Single;$40K - $60K;Wyoming
716380683;Fred Legros;36;F;High School;Married;Less than $40K;North Dakota
787480158;Miss Elise Hettinger;57;F;Unknown;Married;Less than $40K;Vermont
778461408;Nicolette Schmitt;38;M;High School;Married;$80K - $120K;Louisiana
713861733;Robyn Breitenberg;50;M;Graduate;Divorced;$80K - $120K;Rhode Island
789291633;Phoebe Kutch;62;M;Graduate;Married;$60K - $80K;Maryland
789513858;Dr. Llewellyn Ward;43;M;Unknown;Married;$40K - $60K;Texas
778357458;Hope Cassin;44;F;Unknown;Single;Less than $40K;Virginia
718325883;General Waters;39;M;Uneducated;Single;$40K - $60K;Oklahoma
720344658;Dr. Freeda Torphy;38;M;College;Married;$80K - $120K;Missouri
809292483;Donna Gerlach DVM;44;F;College;Married;Less than $40K;New York
779791008;Germaine Price DVM;43;M;High School;Married;$80K - $120K;Nebraska
779557533;Akeem Kreiger Sr.;54;M;Post-Graduate;Single;$80K - $120K;Maryland
795904233;Jess Mueller;38;F;Unknown;Single;Unknown;Michigan
710573808;Dr. Luella Breitenberg I;55;M;Unknown;Single;$60K - $80K;Wyoming
717418158;Chelsie Stroman;42;M;Unknown;Unknown;$120K +;South Dakota
771963708;Domingo Maggio;56;M;Unknown;Married;$60K - $80K;Pennsylvania
712433508;Austyn Wiegand;59;F;Unknown;Married;Unknown;North Dakota
779320983;Talon Schaefer;46;M;Uneducated;Single;$80K - $120K;Mississippi
718093233;Dr. Watson Kerluke V;55;F;Post-Graduate;Married;Less than $40K;West Virginia
719459358;Dr. Abdullah Ernser;52;M;Doctorate;Married;$120K +;Rhode Island
717728808;Jason Cremin;39;F;Graduate;Married;Less than $40K;South Dakota
788701608;Shanie Waters;42;F;Graduate;Single;Less than $40K;Oklahoma
778506633;Brionna Cormier;43;F;College;Married;Less than $40K;Oregon
719989008;Dr. Shirley White V;47;F;High School;Unknown;Unknown;New York
791839233;Dr. Jaclyn Bode;42;F;Unknown;Divorced;Unknown;New York
716918508;Chyna Zemlak;39;M;College;Single;$40K - $60K;South Carolina
717321783;Ms. Dena Orn PhD;50;M;Uneducated;Single;$60K - $80K;South Dakota
799000008;Kristina Larkin;57;M;Post-Graduate;Divorced;$120K +;Arkansas
721517208;Dr. Virgie Williamson II;41;M;Unknown;Married;Less than $40K;Georgia
719068683;Asa McClure PhD;52;F;High School;Married;$40K - $60K;Louisiana
709120008;Miss Lenna Hansen;43;M;High School;Single;$60K - $80K;Texas
709117533;Webster Torp;42;M;High School;Single;$80K - $120K;Florida
816594183;Prof. Jadyn Reynolds;58;F;Uneducated;Married;$40K - $60K;South Dakota
789485433;Dr. Reagan Konopelski;42;M;College;Married;$80K - $120K;Vermont
712881483;Dr. Declan Hills IV;55;M;Post-Graduate;Married;$80K - $120K;Alabama
712689333;Tomasa Carter;38;M;Unknown;Single;$80K - $120K;Louisiana
771492408;Steve Wilderman;40;F;Graduate;Married;Less than $40K;Montana
711668283;Dr. Dahlia Lynch Jr.;48;M;Uneducated;Married;$80K - $120K;Oregon
772684833;Kellen Ratke;32;F;Unknown;Married;Less than $40K;Oregon
712960308;Jevon Stiedemann;33;F;High School;Single;Less than $40K;Washington
713530833;Miss Else Reilly IV;58;M;Graduate;Married;$40K - $60K;Idaho
756065433;Prof. Dejah Rosenbaum;26;M;Unknown;Single;$40K - $60K;Washington
710997183;Mr. Zachary Reinger;46;M;Unknown;Married;$60K - $80K;Idaho
711146358;Monty Keebler III;39;F;Graduate;Married;Unknown;Louisiana
716144058;Diego Deckow V;36;F;College;Single;$40K - $60K;Kansas
778699908;Rylee Fisher;43;M;Uneducated;Married;$60K - $80K;Wyoming
713571258;Jessica Bergstrom;45;M;Unknown;Single;$60K - $80K;Louisiana
711676908;Hildegard Green;51;F;College;Married;Unknown;Florida
719315508;Della Kutch;62;F;Unknown;Married;$40K - $60K;Illinois
778623858;Prof. Katelynn Macejkovic;58;M;Uneducated;Married;$80K - $120K;Delaware
714665733;Prof. Tyra Toy;42;M;Graduate;Single;$60K - $80K;Connecticut
816089433;Megane Mueller;49;M;Doctorate;Married;$60K - $80K;Connecticut
716991933;Kane Abernathy;53;F;Uneducated;Single;Less than $40K;Hawaii
714534108;Prof. Paris Hagenes Sr.;45;F;High School;Married;$40K - $60K;South Dakota
787456608;Audrey Larkin;29;M;High School;Married;$80K - $120K;Michigan
717090183;Makenzie Quigley;60;M;Doctorate;Married;$120K +;Oregon
772782708;Warren Fritsch;50;M;Post-Graduate;Single;$80K - $120K;West Virginia
710722908;Jakayla Bradtke;53;M;Doctorate;Single;$120K +;South Carolina
795155433;Adela Gislason;45;M;Unknown;Married;$80K - $120K;Mississippi
715271733;Eulah Kris;50;F;Uneducated;Single;Less than $40K;Hawaii
771706308;Mrs. Erna Harvey DDS;46;M;Doctorate;Single;$80K - $120K;New York
713989233;Justice Waters II;61;M;Post-Graduate;Married;Unknown;North Dakota
780198258;Damion Bosco III;46;M;College;Single;$120K +;Maryland
802002858;Mr. Justus Reilly;62;F;High School;Married;Unknown;Colorado
716290233;Wilber Tremblay Sr.;43;F;Graduate;Married;$40K - $60K;Rhode Island
828298908;Brooklyn Nolan;54;M;Graduate;Married;$120K +;Utah
788946783;Gayle Quitzon;50;M;Unknown;Single;$120K +;Oklahoma
720697908;Kristian Bosco;35;M;High School;Married;$40K - $60K;Maryland
780598383;Elza Romaguera;35;M;Doctorate;Single;$40K - $60K;Louisiana
715345833;Jaren Hermann;36;F;High School;Single;Less than $40K;Missouri
710831133;Kirk Dickinson;42;M;Unknown;Married;$80K - $120K;Pennsylvania
766706358;Katlynn Kuhic;39;F;Unknown;Married;Less than $40K;Mississippi
816533733;Lavinia Hegmann;50;M;Unknown;Married;$80K - $120K;Texas
712373208;Kaylie Boyer;43;M;Doctorate;Single;$60K - $80K;Wisconsin
721433283;May Upton;39;F;High School;Single;$40K - $60K;Illinois
